"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","ALCOHOL","TOT","LT_CAP15","A","2018",6,
"POL","ALCOHOL","TOT","LT_CAP15","A","2000",8.4,
"POL","ALCOHOL","TOT","LT_CAP15","A","2001",7.8,
"POL","ALCOHOL","TOT","LT_CAP15","A","2002",8.1,
"POL","ALCOHOL","TOT","LT_CAP15","A","2003",9.1,
"POL","ALCOHOL","TOT","LT_CAP15","A","2004",9.2,
"POL","ALCOHOL","TOT","LT_CAP15","A","2005",9.1,
"POL","ALCOHOL","TOT","LT_CAP15","A","2006",9.9,
"POL","ALCOHOL","TOT","LT_CAP15","A","2007",10.3,
"POL","ALCOHOL","TOT","LT_CAP15","A","2008",10.8,
"POL","ALCOHOL","TOT","LT_CAP15","A","2009",10.2,
"POL","ALCOHOL","TOT","LT_CAP15","A","2010",10,
"POL","ALCOHOL","TOT","LT_CAP15","A","2011",10.3,
"POL","ALCOHOL","TOT","LT_CAP15","A","2012",10.2,
"POL","ALCOHOL","TOT","LT_CAP15","A","2013",10.8,
"POL","ALCOHOL","TOT","LT_CAP15","A","2014",10.5,
"POL","ALCOHOL","TOT","LT_CAP15","A","2015",10.5,
"POL","ALCOHOL","TOT","LT_CAP15","A","2016",10.5,
"POL","ALCOHOL","TOT","LT_CAP15","A","2017",10.6,
"POL","ALCOHOL","TOT","LT_CAP15","A","2018",10.7,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2000",12.8,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2001",12.6,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2002",12.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2003",12.2,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2004",12.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2005",12,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2006",11.8,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2007",11.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2008",11.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2009",11.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2010",11.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2011",10.9,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2012",9.8,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2013",9.5,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2014",10.2,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2015",10.3,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2016",10.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2017",10.4,
"PRT","ALCOHOL","TOT","LT_CAP15","A","2018",10.4,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2000",11,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2001",10.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2002",10.8,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2003",9.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2004",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2005",11,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2006",10.6,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2007",10.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2008",11.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2009",10.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2010",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2011",10.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2012",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2013",9.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2014",10.1,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2015",10.2,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2016",9.9,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2017",9.7,
"SVK","ALCOHOL","TOT","LT_CAP15","A","2018",10.1,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2000",11.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2001",12.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2002",10.7,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2003",11.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2004",11.7,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2005",11.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2006",11.9,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2007",11.1,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2008",10.2,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2009",10,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2010",9.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2011",9.6,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2012",9.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2013",9.2,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2014",9.5,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2015",10.4,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2016",10.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2017",10.8,
"ESP","ALCOHOL","TOT","LT_CAP15","A","2018",10.4,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2000",6.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2001",6.5,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2002",6.9,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2003",6.9,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2004",6.5,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2005",6.5,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2006",6.8,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2007",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2008",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2009",7.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2010",7.4,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2011",7.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2012",7.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2013",7.3,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2014",7.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2015",7.1,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2016",7.2,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2017",7,
"SWE","ALCOHOL","TOT","LT_CAP15","A","2018",7.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2000",11.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2001",11.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2002",10.8,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2003",10.8,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2004",10.7,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2005",10.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2006",10.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2007",10.4,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2008",10.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2009",10.1,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2010",10,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2011",10,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2012",9.9,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2013",9.8,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2014",9.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2015",9.5,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2016",9.3,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2017",9.2,
"CHE","ALCOHOL","TOT","LT_CAP15","A","2018",9.1,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2000",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2001",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2002",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2003",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2004",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2005",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2006",1.2,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2007",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2008",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2009",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2010",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2011",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2012",1.6,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2013",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2014",1.5,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2015",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2016",1.3,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2017",1.4,
"TUR","ALCOHOL","TOT","LT_CAP15","A","2018",1.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2000",10.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2001",10.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2002",11.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2003",11.3,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2004",11.6,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2005",11.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2006",11,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2007",11.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2008",10.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2009",10.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2010",10.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2011",9.9,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2012",9.6,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2013",9.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2014",9.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2015",9.5,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2016",9.5,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2017",9.7,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2018",9.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","2000",8.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","2001",8.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","2002",8.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","2003",8.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","2004",8.5,
"USA","ALCOHOL","TOT","LT_CAP15","A","2005",8.5,
"USA","ALCOHOL","TOT","LT_CAP15","A","2006",8.6,
"USA","ALCOHOL","TOT","LT_CAP15","A","2007",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","2008",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","2009",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","2010",8.6,
"USA","ALCOHOL","TOT","LT_CAP15","A","2011",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","2012",8.9,
"USA","ALCOHOL","TOT","LT_CAP15","A","2013",8.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","2014",8.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","2015",8.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","2016",8.9,
"USA","ALCOHOL","TOT","LT_CAP15","A","2017",8.9,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2000",6.2,"B"
"CHL","ALCOHOL","TOT","LT_CAP15","A","2001",6.2,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2002",5.5,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2003",6.5,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2004",6.8,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2005",7.2,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2006",6.9,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2007",7.4,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2008",7.4,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2009",7.2,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2010",7.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2011",7.1,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2012",8.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2013",7.2,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2014",7.9,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2015",7.9,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2016",7.9,"E"
"EST","ALCOHOL","TOT","LT_CAP15","A","2000",9,
"EST","ALCOHOL","TOT","LT_CAP15","A","2001",10.1,
"EST","ALCOHOL","TOT","LT_CAP15","A","2002",12,
"EST","ALCOHOL","TOT","LT_CAP15","A","2003",11.8,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2004",11.5,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2005",13,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2006",13.4,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2007",14.8,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2008",14.2,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2009",11.9,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2010",11.4,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2011",12,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2012",12.1,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2013",11.9,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2014",11.1,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2015",10.6,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2016",10.2,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2017",10.3,"D"
"EST","ALCOHOL","TOT","LT_CAP15","A","2018",10.1,"D"
"ISR","ALCOHOL","TOT","LT_CAP15","A","2000",2.6,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2001",2.8,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2002",2.8,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2003",2.6,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2004",2.4,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2005",2.5,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2006",2.3,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2007",2.5,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2008",2.6,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2009",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2010",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2011",2.8,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2012",2.9,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2013",2.9,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2014",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2015",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2016",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2017",3,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2018",3,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2000",11.2,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2001",13,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2002",11.6,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2003",11.2,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2004",13.5,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2005",10.3,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2006",12.2,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2007",11,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2008",11,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2009",10.5,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2010",10.3,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2011",10.6,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2012",11,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2013",9.5,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2014",10.9,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2015",11.5,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2016",10.5,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2017",10.1,
"SVN","ALCOHOL","TOT","LT_CAP15","A","2018",10,
"COL","ALCOHOL","TOT","LT_CAP15","A","2000",4.5,
"COL","ALCOHOL","TOT","LT_CAP15","A","2001",4.3,
"COL","ALCOHOL","TOT","LT_CAP15","A","2002",4.3,
"COL","ALCOHOL","TOT","LT_CAP15","A","2003",4.1,
"COL","ALCOHOL","TOT","LT_CAP15","A","2004",4.1,
"COL","ALCOHOL","TOT","LT_CAP15","A","2005",4.3,
"COL","ALCOHOL","TOT","LT_CAP15","A","2006",4.4,
"COL","ALCOHOL","TOT","LT_CAP15","A","2007",4.5,
"COL","ALCOHOL","TOT","LT_CAP15","A","2008",4.4,
"COL","ALCOHOL","TOT","LT_CAP15","A","2009",4.2,
"COL","ALCOHOL","TOT","LT_CAP15","A","2010",4.2,
"COL","ALCOHOL","TOT","LT_CAP15","A","2011",4.3,
"COL","ALCOHOL","TOT","LT_CAP15","A","2012",4.4,
"COL","ALCOHOL","TOT","LT_CAP15","A","2013",4.3,
"COL","ALCOHOL","TOT","LT_CAP15","A","2014",4.3,
"COL","ALCOHOL","TOT","LT_CAP15","A","2015",4.5,
"COL","ALCOHOL","TOT","LT_CAP15","A","2016",4.5,
"COL","ALCOHOL","TOT","LT_CAP15","A","2017",4.3,
"COL","ALCOHOL","TOT","LT_CAP15","A","2018",4.3,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2000",7.1,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2001",6.7,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2002",7.4,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2003",8.2,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2004",8.8,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2005",9.9,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2006",10.4,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2007",12.1,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2008",11.8,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2009",9.9,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2010",9.8,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2011",10.1,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2012",10.2,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2013",10.4,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2014",10.6,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2015",10.8,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2016",11.3,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2017",12.6,
"LVA","ALCOHOL","TOT","LT_CAP15","A","2018",12.6,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2000",9.7,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2001",10.5,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2002",11.1,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2003",11.3,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2004",12.2,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2005",12.5,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2006",13.2,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2007",13.9,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2008",13.9,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2009",13.1,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2010",13.5,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2011",14.7,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2012",14.7,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2013",14.5,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2014",14.2,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2015",14,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2016",13.2,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2017",12.3,
"LTU","ALCOHOL","TOT","LT_CAP15","A","2018",11.2,"P"
