"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","HEALTHEXP","TOT","USD_CAP","A","2007",3317.482,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2008",3558.844,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2009",3732.587,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2010",3918.806,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2011",4065.141,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2012",4244.042,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2013",4436.018,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2014",4521.513,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2015",4653.813,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2016",4777.091,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2017",5013.987,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2018",5103.2,
"BEL","HEALTHEXP","TOT","USD_CAP","A","2019",5427.957,"E"
"CAN","HEALTHEXP","TOT","USD_CAP","A","2000",2450.973,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2001",2622.755,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2002",2758.065,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2003",2912.529,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2004",3120.815,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2005",3291.912,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2006",3475.819,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2007",3694.533,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2008",3836.376,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2009",3937.342,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2010",4140.635,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2011",4191.22,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2012",4300.728,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2013",4397.184,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2014",4533.3,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2015",4610.167,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2016",5020.598,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2017",5155.347,
"CAN","HEALTHEXP","TOT","USD_CAP","A","2018",5287.406,"P"
"CAN","HEALTHEXP","TOT","USD_CAP","A","2019",5418.383,"P"
"CZE","HEALTHEXP","TOT","USD_CAP","A","2000",1025.538,"B"
"CZE","HEALTHEXP","TOT","USD_CAP","A","2001",1159.644,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2002",1267.68,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2003",1393.704,"B"
"CZE","HEALTHEXP","TOT","USD_CAP","A","2004",1464.026,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2005",1523.395,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2006",1559.038,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2007",1659.864,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2008",1822.937,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2009",2053.686,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2010",2001.083,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2011",2041.899,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2012",2090.485,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2013",2448.529,"B"
"CZE","HEALTHEXP","TOT","USD_CAP","A","2014",2564.609,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2015",2545.511,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2016",2670.883,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2017",2891.435,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2018",3170.668,
"CZE","HEALTHEXP","TOT","USD_CAP","A","2019",3427.91,"E"
"DNK","HEALTHEXP","TOT","USD_CAP","A","2000",2344.604,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2001",2471.029,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2002",2711.668,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2003",2722.874,"B"
"DNK","HEALTHEXP","TOT","USD_CAP","A","2004",2920.579,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2005",3014.982,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2006",3286.802,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2007",3561.743,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2008",3777.707,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2009",4025.779,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2010",4159.966,"B"
"DNK","HEALTHEXP","TOT","USD_CAP","A","2011",4169.775,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2012",4315.127,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2013",4455.751,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2014",4536.239,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2015",4674.496,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2016",4849.601,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2017",5107.207,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2018",5294.51,
"DNK","HEALTHEXP","TOT","USD_CAP","A","2019",5567.899,"E"
"FIN","HEALTHEXP","TOT","USD_CAP","A","2000",1875.96,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2001",1981.235,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2002",2201.215,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2003",2276.893,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2004",2478.656,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2005",2573.5,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2006",2750.648,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2007",3003.799,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2008",3243.775,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2009",3289.32,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2010",3425.832,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2011",3598.302,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2012",3786.188,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2013",3933.236,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2014",3955.755,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2015",3993.509,"B"
"FIN","HEALTHEXP","TOT","USD_CAP","A","2016",4103.423,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2017",4221.84,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2018",4331.459,
"FIN","HEALTHEXP","TOT","USD_CAP","A","2019",4578.42,"E"
"FRA","HEALTHEXP","TOT","USD_CAP","A","2000",2686.258,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2001",2873.796,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2002",3152.016,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2003",3056.001,"B"
"FRA","HEALTHEXP","TOT","USD_CAP","A","2004",3170.875,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2005",3264.574,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2006",3444.784,"B"
"FRA","HEALTHEXP","TOT","USD_CAP","A","2007",3592.22,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2008",3733.357,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2009",3893.296,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2010",4048.526,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2011",4167.97,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2012",4305.463,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2013",4557.482,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2014",4645.367,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2015",4678.705,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2016",4934.851,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2017",5056.85,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2018",5154.119,
"FRA","HEALTHEXP","TOT","USD_CAP","A","2019",5375.699,"E"
"DEU","HEALTHEXP","TOT","USD_CAP","A","2000",2894.162,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2001",3007.731,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2002",3239.755,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2003",3329.073,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2004",3391.429,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2005",3429.941,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2006",3564.316,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2007",3749.268,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2008",3955.03,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2009",4168.113,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2010",4421.512,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2011",4565.75,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2012",4742.711,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2013",4948.699,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2014",5148.74,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2015",5294.552,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2016",5667.773,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2017",6010.556,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2018",6223.787,
"DEU","HEALTHEXP","TOT","USD_CAP","A","2019",6645.757,"P"
"GRC","HEALTHEXP","TOT","USD_CAP","A","2000",1417.745,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2001",1700.042,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2002",1951.129,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2003",2048.478,"B"
"GRC","HEALTHEXP","TOT","USD_CAP","A","2004",2100.753,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2005",2193.594,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2006",2301.38,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2007",2424.557,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2008",2665.467,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2009",2742.137,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2010",2605.47,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2011",2289.591,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2012",2145.538,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2013",2067.17,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2014",2016.561,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2015",2081.377,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2016",2220.792,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2017",2238.575,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2018",2265.899,
"GRC","HEALTHEXP","TOT","USD_CAP","A","2019",2383.628,"E"
"HUN","HEALTHEXP","TOT","USD_CAP","A","2000",906.46,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2001",995.513,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2002",1167.234,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2003",1364.745,"B"
"HUN","HEALTHEXP","TOT","USD_CAP","A","2004",1381.45,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2005",1463.525,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2006",1510.332,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2007",1429.506,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2008",1492.593,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2009",1496.169,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2010",1665.483,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2011",1755.527,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2012",1766.535,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2013",1821.58,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2014",1863.754,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2015",1891.727,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2016",1999.618,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2017",2029.307,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2018",2149.72,
"HUN","HEALTHEXP","TOT","USD_CAP","A","2019",2222.426,"P"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2000",2666.649,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2001",2759.939,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2002",3077.186,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2003",3181.699,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2004",3312.192,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2005",3346.131,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2006",3449.669,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2007",3653.703,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2008",3682.94,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2009",3528.79,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2010",3313.077,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2011",3318.185,"B"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2012",3398.479,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2013",3497.722,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2014",3599.475,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2015",3735.245,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2016",3931.651,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2017",4166.818,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2018",4419.913,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2019",4811.424,"P"
"IRL","HEALTHEXP","TOT","USD_CAP","A","2000",1828.924,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2001",2133.248,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2002",2418.861,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2003",2578.581,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2004",2804.766,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2005",3093.376,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2006",3202.447,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2007",3382.945,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2008",3643.273,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2009",3864.356,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2010",4049.216,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2011",4206.865,"B"
"IRL","HEALTHEXP","TOT","USD_CAP","A","2012",4373.285,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2013",4302.337,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2014",4251.482,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2015",4296.886,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2016",4544.695,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2017",4742.979,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2018",4911.848,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2019",5275.543,"P"
"ITA","HEALTHEXP","TOT","USD_CAP","A","2000",2029.574,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2001",2150.606,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2002",2292.714,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2003",2289.15,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2004",2450.992,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2005",2504.099,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2006",2660.54,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2007",2694.615,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2008",2932.455,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2009",2944.534,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2010",3103.11,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2011",3098.256,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2012",3071.61,"B"
"ITA","HEALTHEXP","TOT","USD_CAP","A","2013",3042.931,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2014",3036.86,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2015",3089.714,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2016",3273.919,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2017",3399.199,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2018",3484.935,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2019",3649.206,"P"
"JPN","HEALTHEXP","TOT","USD_CAP","A","2000",1850.833,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2001",1942.812,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2002",2065.133,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2003",2196.742,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2004",2306.004,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2005",2471.186,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2006",2559.459,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2007",2688.702,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2008",2799.198,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2009",2974.458,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2010",3169.521,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2011",3740.756,"B"
"JPN","HEALTHEXP","TOT","USD_CAP","A","2012",3970.765,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2013",4308.252,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2014",4328.364,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2015",4516.862,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2016",4297.128,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2017",4392.905,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2018",4504.425,"P"
"JPN","HEALTHEXP","TOT","USD_CAP","A","2019",4822.812,"E"
"KOR","HEALTHEXP","TOT","USD_CAP","A","2000",725.774,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2001",860.333,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2002",886.299,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2003",973.543,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2004",1032.377,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2005",1134.522,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2006",1277.798,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2007",1433.615,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2008",1556.164,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2009",1686.237,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2010",1878.762,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2011",1966.703,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2012",2071.544,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2013",2128.839,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2014",2231.69,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2015",2490.499,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2016",2660.792,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2017",2809.25,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2018",3085.18,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2019",3384.158,"P"
"LUX","HEALTHEXP","TOT","USD_CAP","A","2000",3409.737,"B"
"LUX","HEALTHEXP","TOT","USD_CAP","A","2001",3712.502,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2002",4248.808,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2003",4411.173,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2004",4775.922,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2005",4881.401,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2006",5150.267,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2007",5084.628,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2008",5431.112,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2009",5723.837,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2010",5622.639,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2011",4830.517,"B"
"LUX","HEALTHEXP","TOT","USD_CAP","A","2012",4424.504,"B"
"LUX","HEALTHEXP","TOT","USD_CAP","A","2013",4636.665,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2014",4707.036,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2015",4693.501,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2016",4864.116,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2017",5012.604,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2018",5216.284,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2019",5558.322,"E"
"MEX","HEALTHEXP","TOT","USD_CAP","A","2000",517.3,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2001",567.423,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2002",600.49,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2003",688.517,"B"
"MEX","HEALTHEXP","TOT","USD_CAP","A","2004",767.567,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2005",771.596,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2006",821.74,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2007",869.968,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2008",899.877,"B"
"MEX","HEALTHEXP","TOT","USD_CAP","A","2009",913.125,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2010",931.359,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2011",942.155,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2012",1003.869,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2013",1025.272,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2014",998.577,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2015",1067.229,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2016",1084.536,"B"
"MEX","HEALTHEXP","TOT","USD_CAP","A","2017",1118.972,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2018",1144.895,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2019",1153.581,"E"
"NLD","HEALTHEXP","TOT","USD_CAP","A","2000",2646.178,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2001",2881.585,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2002",3296.964,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2003",3308.579,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2004",3494.654,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2005",3583.454,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2006",3826.969,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2007",4075.338,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2008",4378.383,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2009",4444.22,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2010",4472.608,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2011",4567.357,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2012",4782.366,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2013",4923.877,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2014",4934.583,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2015",4928.366,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2016",5075.476,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2017",5263.825,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2018",5436.287,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2019",5765.098,"P"
